text;label
"Галлюцинации? Нет, просто очень страшно сдавать кровь";"жалоба_на_самочувствие"
"У меня эпилепсия, приступ был вчера, сегодня можно?";"жалоба_на_самочувствие"
"Сильная изжога и отрыжка, это не повлияет на показатели?";"жалоба_на_самочувствие"
"Температура 37.8, озноб, слабость, но анализ сказали сдать срочно";"жалоба_на_самочувствие"
"У меня варикоз, ноги болят, долго сидеть не могу";"жалоба_на_самочувствие"
"Потеря аппетита, неделю почти не ем, анализ правдивый будет?";"жалоба_на_самочувствие"
"Сильная жажда, постоянно хочется пить, это не диабет?";"жалоба_на_самочувствие"
"Боль в глазах, особенно при ярком свете, мигрень?";"жалоба_на_самочувствие"
"У меня тик (подергивание века), нервное, анализ отразят?";"жалоба_на_самочувствие"
"Стул черного цвета, не знаю, связано ли с анализом";"жалоба_на_самочувствие"
"Сильная хрипота, потеря голоса, может ларингит";"жалоба_на_самочувствие"
"Беспокоит шум в ушах, головокружение, боюсь идти один";"жалоба_на_самочувствие"
"У меня паническое расстройство, тахикардия, сдавать в таком состоянии?";"жалоба_на_самочувствие"
"Боль внизу живота, тянет, у женщин – возможно гинекология, но анализ общий";"жалоба_на_самочувствие"
"Отеки ног, обувь не налезает, может почечная недостаточность?";"жалоба_на_самочувствие"
"Кожная сыпь, чешется, неизвестного происхождения";"жалоба_на_самочувствие"
"Сильная потливость ночью, просыпаюсь мокрым";"жалоба_на_самочувствие"
"Боль в затылке, давящая, давление высокое";"жалоба_на_самочувствие"
"У меня синдром хронической усталости, всегда плохо себя чувствую";"жалоба_на_самочувствие"
"Болезненное глотание, слюна не проходит";"жалоба_на_самочувствие"
"Увеличены лимфоузлы на шее, болезненные";"жалоба_на_самочувствие"
"Сильное сердцебиение в покое, пульс 120";"жалоба_на_самочувствие"
"Кровь в кале (заметил случайно), анализ сдавать можно?";"жалоба_на_самочувствие"
"Сухость во рту, жажда, частое мочеиспускание – не диабет ли?";"жалоба_на_самочувствие"
"Боли в пояснице, иррадиирующие в ногу, возможно радикулит";"жалоба_на_самочувствие"
"Увеличение щитовидной железы, ком в горле, сейчас сдаю анализ гормонов, но это общий анализ крови";"жалоба_на_самочувствие"
"Онемение щеки, асимметрия лица, не инсульт ли?";"жалоба_на_самочувствие"
"У меня тромбофилия, принимаю антикоагулянты, опасно ли сдавать кровь из вены?";"жалоба_на_самочувствие"
"Сильная боль в пятке, не могу наступить, анализ не отразят?";"жалоба_на_самочувствие"
"У меня псориаз, обострение, сдавать анализ?";"жалоба_на_самочувствие"
"Тошнота после еды, даже после небольшого приема пищи";"жалоба_на_самочувствие"
"У меня аритмия, перебои в сердце, анализ покажет что-то?";"жалоба_на_самочувствие"
"Сильный зуд кожи без сыпи, может быть печень";"жалоба_на_самочувствие"
"Болит пах, отдает в ногу, не знаю, что это";"жалоба_на_самочувствие"
"У меня ревматоидный артрит, обострение, анализ сдавать?";"жалоба_на_самочувствие"
"Прогрессирующая слабость в ногах, шаткая походка";"жалоба_на_самочувствие"
"Боль в локте, не сгибается, возможно артроз";"жалоба_на_самочувствие"
"У меня грыжа позвоночника, болит сильно, анализ не навредит?";"жалоба_на_самочувствие"
"Повышенная утомляемость, сонливость днём, проверял щитовидку – норма, а общий анализ крови покажет?";"жалоба_на_самочувствие"
